DATE_TIME,DESCRIPTION,LAST_UPDATED,LOCATION,LOCATION_GMAPS,NAME,NOTES,ORGANIZER,SOCIAL,SOURCE,TAGS,TYPES,URL
"Jul 22, 2017  2:00 PM - Jul 22, 2017  8:00 PM PDT","b""SAVE THE DATE!!\nSaturday, July 22nd\nGold Country Fairgrounds - Auburn, CA\nSponsored by:\n\xe2\x80\xa2 KVMR\n\xe2\x80\xa2 Indivisible Auburn\n\xe2\x80\xa2 Indivisible Women of Nevada County\n\xe2\x80\xa2 Sacramento Indivisible Regional Action Network (SIRAN)\n\xe2\x80\xa2 Indivisible Citizens of California's 4th Congressional District""",2017-06-05 20:46:42.808145,"1273 High Street, Auburn, CA, 95603","https://www.google.com/maps?q=38.8915396,-121.0739376",INDIVISIBLE NORCAL - 2017 SUMMERFEST,Parsed www.risestronger.org for training data,Gold Country Fairgrounds,['https://facebook.com/events/168508113670868'],risestronger.org,[],[],https://risestronger.org/events/indivisible-norcal-2017-summerfest
"Jun 15, 2017  6:30 PM - Jun 15, 2017  7:00 PM EDT",b'June new member orientation directly preceding the meeting of the Big Bend DPC General Membership.',2017-06-05 20:46:43.705729,"200 W Park Ave, Tallahassee, FL, 32301","https://www.google.com/maps?q=30.4426123,-84.2837552",BBDPC JUNE NEW MEMBER ORIENTATION,Parsed www.risestronger.org for training data,LeRoy Collins Leon County Public Library System,['https://facebook.com/events/175982116246283'],risestronger.org,[],[],https://risestronger.org/events/bbdpc-june-new-member-orientation
"Jun 26, 2017  7:00 PM - Jun 26, 2017  9:00 PM PDT","b""In 1921, Luther Powell, a recruitment officer for the Ku Klux Klan, arrived in southern Oregon to recruit new members for the Klan. His visit marked the beginning of a short, but disturbing, period in Oregon's history. Historian Jeff LaLande will speak about the Klan's influence in southern Oregon during the 1920s, the 1923 Alien Property Act prohibiting immigrants from owning or leasing land, and more about this turbulent time.\nJeff LaLande, a retired U.S. Forest Service archaeologist, has lived in the Rogue Valley for over 45 years. He received a Ph.D. in history from the University of Oregon in 1993. LaLande has taught at Southern Oregon University and is the author of a number of several books and numerous articles.\nAbout History Pub:\nJoin us for beer and history, sponsored by the Oregon Historical Society, Holy Names Heritage Center, and McMenamins, in which you'll hear lively local or regional history while you enjoy a frosty pint or two of handcrafted ale.\nhttp://ohs.org/events/bigotry-unmasked.cfm""",2017-06-05 20:46:44.604493,"5736 NE 33rd Ave, Portland, OR, 97211","https://www.google.com/maps?q=45.5644905,-122.6300054",HISTORY PUB: THE RISE OF THE KKK IN SOUTHERN OREGON,Parsed www.risestronger.org for training data,McMenamins Kennedy School,['https://facebook.com/events/154354941764072'],risestronger.org,"['Governance and Rule of Law', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/history-pub-the-rise-of-the-kkk-in-southern-oregon
"Jun 5, 2017  1:19 PM - Jan 20, 2020 12:00 PM PDT","b'A four year long cyber event. Prepared tweets to push back against the anti-environment agenda of the next administration. This will start with tweet sheets on Trump cabinet choices but will continue with other issues that crop up related to wildlife, public lands and the environment.  Let the tweeting begin!\nCheck Facebook for the latest ""Tweet Sheet"".'",2017-06-05 20:46:46.205789,,,TWEET TO STOP TRUMP,Parsed www.risestronger.org for training data,USA,['https://facebook.com/events/234702120304460'],risestronger.org,"['Governance and Rule of Law', 'Energy and Climate', 'National Security', 'Economy and Jobs']",[],https://risestronger.org/events/tweet-to-stop-trump
"Jul 20, 2017  7:00 PM - Jul 20, 2017  8:00 PM CDT",b'',2017-06-05 20:46:47.101287,"123 S 9th St, Columbia, MO, 65201","https://www.google.com/maps?q=38.9497958,-92.3279639",COLUMBIA MEETING,Parsed www.risestronger.org for training data,"Calvary Episcopal Church, Columbia, MO",['https://facebook.com/events/234160790368406'],risestronger.org,[],[],https://risestronger.org/events/columbia-meeting-8a73d096-d14b-4de1-852f-3e03860bab5c
"Jun 11, 2017 12:00 PM - Jun 16, 2017 12:00 PM CDT",b'Get ready for the 2017 session of Flickertail Girls State! ALA Girls State is a place where girls who have just completed their junior year of high school learn how our goverment works by creating and running their own government.',2017-06-05 20:46:52.986897,"446 Stanford Rd, Grand Forks, ND, 58202","https://www.google.com/maps?q=47.9239268,-97.081068",AMERICAN LEGION AUXILIARY GIRLS STATE - NORTH DAKOTA,Parsed www.risestronger.org for training data,North Dakota Girls State,['https://facebook.com/events/1875271596082890'],risestronger.org,[],[],https://risestronger.org/events/2017-north-dakota-ala-girls-state
"Oct 22, 2017  8:30 AM - Oct 22, 2017  5:00 PM CDT","b""The Nebraska Democratic Party is hosting an all day training with state and national speakers to help Nebraskans plan their run for all levels of office. We will also have a track for Grassroots Leaders.\nA detailed agenda will be posted as we get closer to the event. This is a MUST ATTEND if you plan on running for office in 2018 or if you want to manage a race as a Campaign Manager. Tickets are $50 (which will then be applied to your voter file access) and if you can not afford that please email\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\nand we will work with you!""",2017-06-05 20:46:56.248170,Nebraska,"https://www.google.com/maps?q=41.4925374,-99.9018131","CANDIDATE, CAMPAIGN MANAGER AND GRASSROOTS LEADER TRAINING",Parsed www.risestronger.org for training data,,['https://facebook.com/events/690998561073769'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/candidate-campaign-manager-and-grassroots-leader-training
"Jun 24, 2017 12:00 PM - Jun 24, 2017  6:00 PM PDT","b'Join us on June 24th in Drake Park to celebrate 2017 Central Oregon Pride!\nLive music, food and fun - bring the family!'",2017-06-05 20:46:57.517411,"901 NW Riverside Blvd, Bend, Oregon 97701","https://www.google.com/maps?q=44.0586493,-121.318183","CENTRAL OREGON PRIDE 2017 - BEND, OR",Parsed www.risestronger.org for training data,Drake Park,['https://facebook.com/events/1882083015357506'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/pride-2017
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM COT","b'INDIVISIBLE MARCH\xe2\x80\x8b\nJoin the Indivisible Movement to Resist Trump\xe2\x80\x99s Agenda\nRSVP 8.26\n\xe2\x80\x8bMarch in celebration of The Resistance and The 19th Amendment. INDIVISIBLE SUFFRAGISTS are in solidarity of Indivisible Actions inspired by the INDIVISIBLE GUIDE. The date of 8.26 was purposefully chosen based upon the official enactment. Thus in 1971, August 26 became designated as ""Women\'s Equality Day"" in the United States. If you are one of the 5,982+ officially registered Indivisible Groups via indivisibleguide.com and are interested in participating in the INDIVISIBLE MARCH, we welcome you to join us in celebration of our historical progress and accomplishments of THE RESISTANCE. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to uplift Indivisible Actions across the United States, and worldwide, for the countdown to the 100th anniversary in 2020. We ask that you register on indivisiblemarch.org via the RSVP page to confirm your attendance. Participation is not limited to Indivisible Groups. All like minded NPO organizations and activist groups contributing to THE RESISTANCE are welcome to take leadership in organizing and participating in the INDIVISIBLE MARCH. WE THE PEOPLE are the INDIVISIBLE MARCH.\xe2\x80\x8b\nFurther Description : TBA'",2017-06-05 20:47:08.564894,,,INDIVISIBLE MARCH ON CORDOVA,Parsed www.risestronger.org for training data,"Library Parking Lot ? 100 Main Street, Cordova, AK 99574",['https://facebook.com/events/303743106713006'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-on-cordova-7dc26ff0-7891-4821-bcf8-382f8304020e
"Jun 19, 2017  6:00 PM - Jun 19, 2017  8:00 PM EDT","b'Celebrating the Freedom of Slaves ....with history, entertainment, food and great fellowship'",2017-06-05 20:47:09.787980,"Bridgewater, VA","https://www.google.com/maps?q=38.3820706,-78.976696",JUNETEENTH CELEBRATION/ JUBILEE DAY,Parsed www.risestronger.org for training data,"Wildwood Park, Bridgewater, VA",['https://facebook.com/events/120066898545614'],risestronger.org,[],[],https://risestronger.org/events/juneteenth-celebration-jubilee-day
"Jul 2, 2017 11:00 AM - Jul 2, 2017  2:00 PM CDT","b'On Sunday, July 2nd, we march to demand Congress DO THEIR JOB and remove Donald Trump from The White House.\nAccording to Robert Reich:\nBy my count, there are now four grounds to impeach Donald Trump. The fifth appears to be on its way.\nFirst, in taking the oath of office, a president promises to \xe2\x80\x9cfaithfully execute the laws & the constitution."" That\'s Article II Section 2.\nBut Trump is unfaithfully executing his duties as president by accusing his predecessor, president Obama, of undertaking an illegal and impeachable act, with absolutely no evidence to support the accusation.\nSecond, Article I Section 9 of the Constitution forbids government officials from taking things of value from foreign governments. But Trump is making big money off his Trump International Hotel by steering foreign diplomatic delegations to it, and will make a bundle off China\'s recent decision to grant his trademark applications for the Trump brand \xe2\x80\x93 decisions Chinese authorities arrived at directly because of decisions Trump has made as president.\nThird: The 1st Amendment to the Constitution bars any law \xe2\x80\x9crespecting an establishment of religion or prohibiting the free exercise thereof."" But Trump\'s ban on travel into the United States from 6 muslim countries \xe2\x80\x93 which he initiated, advocated for, and oversees \xe2\x80\x93 violates that provision.\nFourth: The 1st Amendment also bars \xe2\x80\x9cabridging the freedom of the press."" But Trump\'s labeling the press \xe2\x80\x9cthe enemy of the people,"" and choosing who he invites to news conferences based on whether they\'ve given him favorable coverage, violates this provision.\nA fifth possible ground if the evidence is there: Article II Section 3 of the Constitution defines \xe2\x80\x9ctreason against the United States"" as \xe2\x80\x9cadhering to their enemies, giving them aid and comfort.""\nEvidence is mounting that Trump and his aides colluded with Russian operatives to win the 2016 presidential election.\nPresidents can be impeached for what the Constitution calls \xe2\x80\x9chigh crimes and misdemeanors."" The question is no longer whether there are grounds to impeach Trump. The practical question is whether there\'s the political will.'",2017-06-05 20:47:16.521374,"901 N. 9th St., Milwaukee, WI, 53233","https://www.google.com/maps?q=43.0415749,-87.9238069",IMPEACHMENT MARCH - MILWAUKEE,Parsed www.risestronger.org for training data,Milwaukee County Courthouse,['https://facebook.com/events/665789573622890'],risestronger.org,[],[],https://risestronger.org/events/impeachment-march-milwaukee-436cf03f-7d0b-441e-aa76-df74b012b907
"Jun 23, 2017 12:00 PM - Jun 23, 2017  1:00 PM CDT","b'We will be meeting whether or not Senator Blunt or members of his office attend.\nTopic: Check back a few days before for topic and talking points.\n** Dress for the weather.\n** Bring your own sign.\n** Code of Conduct: We will engage in peaceful, civil discourse. All attendees are expected to be polite and respectful at all times. We do not engage with counter-protesters.'",2017-06-05 20:47:18.014774,"Roy Blunt's Office - 1000 Walnut Street, Suite # 1560 Kansas City, MO 64106","https://www.google.com/maps?q=39.1031819,-94.582655",SEN. BLUNT OFFICE VISIT,Parsed www.risestronger.org for training data,,['https://facebook.com/events/1490973117642789'],risestronger.org,['Governance and Rule of Law'],[],https://risestronger.org/events/sen-blunt-office-visit-bd7fa0a7-2052-469a-8f2e-d4bd80ef62e4
